filename,start,end,label
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GD_DI_02072009.wav,0.640823,0.679634,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GD_DI_02072009.wav,0.898389,0.930144,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GD_DI_02072009.wav,1.330607,1.365890,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GD_DI_02072009.wav,1.570532,1.602287,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GD_DI_02072009.wav,1.912778,1.942769,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GD_DI_02072009.wav,2.649713,2.715253,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GD_DI_02072009.wav,3.085560,3.129800,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GD_DI_02072009.wav,3.442758,3.475528,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GD_DI_02072009.wav,3.755716,3.788486,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GD_DI_02072009.wav,4.611414,4.671459,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GD_DI_02072009.wav,4.736508,4.791549,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GD_DI_02072009.wav,4.841586,4.894125,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GD_DI_02072009.wav,4.944162,5.046739,Bw
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GD_DI_02072009.wav,5.106784,5.239383,Bw
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GD_DI_02072009.wav,5.294424,5.429524,Bw
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GD_DI_02072009.wav,5.507082,5.634677,Bw
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GD_DI_02072009.wav,5.737254,5.874856,Bw
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GD_DI_02072009.wav,6.871722,6.916248,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GD_DI_02072009.wav,7.009074,7.048317,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GD_DI_02072009.wav,8.195077,8.235862,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GD_DI_02072009.wav,9.023120,9.066940,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GD_DI_02072009.wav,9.143104,9.175448,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GD_DI_02072009.wav,9.251613,9.278740,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GD_DI_02072009.wav,11.019211,11.062968,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GD_DI_02072009.wav,11.134311,11.168556,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GD_DI_02072009.wav,11.257021,11.283656,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GD_DI_02072009.wav,13.907063,13.956680,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GD_DI_02072009.wav,14.208738,14.246447,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GD_DI_02072009.wav,22.799870,22.840404,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GD_DI_02072009.wav,22.926758,22.954955,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GR_RF_17062009.wav,0.595854,0.630793,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GR_RF_17062009.wav,1.176712,1.211651,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GR_RF_17062009.wav,1.670786,1.696301,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GR_RF_17062009.wav,3.095285,3.130617,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GR_RF_17062009.wav,3.382757,3.411665,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GR_RF_17062009.wav,4.330289,4.359197,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GR_RF_17062009.wav,4.577340,4.603092,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GR_RF_17062009.wav,5.403843,5.429595,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GR_RF_17062009.wav,6.489530,6.510976,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GR_RF_17062009.wav,6.611056,6.634289,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GR_RF_17062009.wav,7.002441,7.027461,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GR_RF_17062009.wav,7.454588,7.481395,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GR_RF_17062009.wav,7.767339,7.795933,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feed_GR_RF_17062009.wav,8.379023,8.405563,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feeding_GD_14052010.wav,0.504708,0.531465,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feeding_GD_14052010.wav,2.188145,2.214902,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feeding_GD_14052010.wav,4.334694,4.363143,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feeding_GD_14052010.wav,4.519612,4.550093,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feeding_GD_14052010.wav,4.978858,5.005274,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feeding_GD_14052010.wav,5.675162,5.695291,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feeding_GD_14052010.wav,5.927552,5.952327,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feeding_GD_14052010.wav,7.529431,7.554829,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feeding_GD_14052010.wav,7.741758,7.766141,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feeding_GD_14052010.wav,13.828414,13.853695,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feeding_GD_14052010.wav,14.332091,14.361262,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feeding_GD_14052010.wav,14.777428,14.806599,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feeding_GD_14052010.wav,15.448350,15.477520,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feeding_GD_14052010.wav,15.715227,15.744093,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feeding_GD_14052010.wav,16.138597,16.171312,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feeding_GD_14052010.wav,16.556193,16.583135,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feeding_GD_14052010.wav,16.906436,16.933377,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feeding_GD_14052010.wav,17.333654,17.366369,B
/home/juan/projects/mcr_corpus_analysis/outputs/Titi_monkey/Non-predator_sequences/wav//Descen_Feeding_GD_14052010.wav,18.310385,18.337742,B
