filename,start,end,label
~/projects/mcr_corpus_analysis/inputs/wav/0B.wav,89.494720,89.657509,p
~/projects/mcr_corpus_analysis/inputs/wav/0B.wav,95.408044,95.541485,p
~/projects/mcr_corpus_analysis/inputs/wav/0B.wav,101.500314,101.619820,p
~/projects/mcr_corpus_analysis/inputs/wav/0B.wav,109.643610,109.763669,p
~/projects/mcr_corpus_analysis/inputs/wav/0E.wav,85.369079,85.480534,p
~/projects/mcr_corpus_analysis/inputs/wav/0E.wav,92.661800,92.719197,p
~/projects/mcr_corpus_analysis/inputs/wav/0E.wav,101.240994,101.293888,p
~/projects/mcr_corpus_analysis/inputs/wav/0E.wav,114.158909,114.216399,p
~/projects/mcr_corpus_analysis/inputs/wav/0E.wav,124.504559,124.588595,p
~/projects/mcr_corpus_analysis/inputs/wav/0H.wav,77.609123,77.723207,p
~/projects/mcr_corpus_analysis/inputs/wav/0H.wav,86.675097,86.809206,p
~/projects/mcr_corpus_analysis/inputs/wav/0H.wav,94.700385,94.846845,p
~/projects/mcr_corpus_analysis/inputs/wav/0H.wav,111.803351,111.954553,p
~/projects/mcr_corpus_analysis/inputs/wav/10G.wav,87.714389,87.792627,h
~/projects/mcr_corpus_analysis/inputs/wav/24.wav,245.011341,245.107966,h
~/projects/mcr_corpus_analysis/inputs/wav/73.wav,301.351953,301.532210,p
~/projects/mcr_corpus_analysis/inputs/wav/73.wav,310.152653,310.293350,p
~/projects/mcr_corpus_analysis/inputs/wav/73.wav,321.476298,321.607653,p
~/projects/mcr_corpus_analysis/inputs/wav/73.wav,331.822116,331.922105,p
~/projects/mcr_corpus_analysis/inputs/wav/73.wav,342.571866,342.691444,p
~/projects/mcr_corpus_analysis/inputs/wav/73.wav,352.394795,352.512985,p
~/projects/mcr_corpus_analysis/inputs/wav/73.wav,363.303441,363.413248,p
~/projects/mcr_corpus_analysis/inputs/wav/73.wav,373.820175,373.939755,p
~/projects/mcr_corpus_analysis/inputs/wav/73.wav,392.209897,392.304076,p
~/projects/mcr_corpus_analysis/inputs/wav/7G.wav,41.824192,42.041667,h
~/projects/mcr_corpus_analysis/inputs/wav/7G.wav,42.507779,42.691087,h
~/projects/mcr_corpus_analysis/inputs/wav/7G.wav,42.713269,42.900577,h
~/projects/mcr_corpus_analysis/inputs/wav/7G.wav,42.964039,43.142987,h
~/projects/mcr_corpus_analysis/inputs/wav/7G.wav,43.206816,43.399363,h
~/projects/mcr_corpus_analysis/inputs/wav/7G.wav,43.423515,43.618828,h
~/projects/mcr_corpus_analysis/inputs/wav/7G.wav,43.673792,43.894158,h
~/projects/mcr_corpus_analysis/inputs/wav/7G.wav,43.918996,44.134573,h
~/projects/mcr_corpus_analysis/inputs/wav/7G.wav,44.166684,44.372993,h
~/projects/mcr_corpus_analysis/inputs/wav/7G.wav,44.418453,44.589466,h
~/projects/mcr_corpus_analysis/inputs/wav/7G.wav,44.649991,44.876766,h
~/projects/mcr_corpus_analysis/inputs/wav/7G.wav,44.933231,45.163070,h
~/projects/mcr_corpus_analysis/inputs/wav/7G.wav,45.205231,45.438399,h
~/projects/mcr_corpus_analysis/inputs/wav/7G.wav,45.481727,45.658863,h
~/projects/mcr_corpus_analysis/inputs/wav/7G.wav,45.713264,45.921224,h
~/projects/mcr_corpus_analysis/inputs/wav/7G.wav,46.115247,46.315265,h
~/projects/mcr_corpus_analysis/inputs/wav/7G.wav,46.451512,46.645461,h
~/projects/mcr_corpus_analysis/inputs/wav/7G.wav,52.513677,52.825419,h
~/projects/mcr_corpus_analysis/inputs/wav/7G.wav,52.935629,53.235421,h
~/projects/mcr_corpus_analysis/inputs/wav/7G.wav,53.316390,53.535690,h
~/projects/mcr_corpus_analysis/inputs/wav/7G.wav,53.669954,53.904792,h
~/projects/mcr_corpus_analysis/inputs/wav/7G.wav,53.938527,54.152189,h
~/projects/mcr_corpus_analysis/inputs/wav/7G.wav,54.179903,54.397592,h
~/projects/mcr_corpus_analysis/inputs/wav/7G.wav,54.428078,54.649978,h
~/projects/mcr_corpus_analysis/inputs/wav/7G.wav,54.672853,54.856475,h
~/projects/mcr_corpus_analysis/inputs/wav/7G.wav,54.917628,55.118837,h
~/projects/mcr_corpus_analysis/inputs/wav/7G.wav,55.247270,55.433072,h
~/projects/mcr_corpus_analysis/inputs/wav/7G.wav,55.515736,55.632586,h
